false_positive_rate,M_0_macro_true_positive_rate,M_0_micro_true_positive_rate,M_1_macro_true_positive_rate,M_1_micro_true_positive_rate,M_rand_macro_true_positive_rate,M_rand_micro_true_positive_rate
0.128,0.892406669083001,0.8693693693693694,0.8926150779267851,0.8858858858858859,0.8891808626313882,0.8693693693693694
0.129,0.8940195723088076,0.8723723723723724,0.8926150779267851,0.8858858858858859,0.8891808626313882,0.8693693693693694
0.13,0.8940195723088076,0.8738738738738738,0.8926150779267851,0.8858858858858859,0.8905853570134106,0.8708708708708709
0.131,0.8940195723088076,0.8753753753753754,0.8926150779267851,0.8858858858858859,0.8905853570134106,0.8738738738738738
0.132,0.8940195723088076,0.8753753753753754,0.8926150779267851,0.8873873873873874,0.8919898513954331,0.8768768768768769
0.133,0.8940195723088076,0.8753753753753754,0.895840884378398,0.8873873873873874,0.8936027546212395,0.8783783783783784
0.134,0.8940195723088076,0.8783783783783784,0.8974537876042044,0.8873873873873874,0.8936027546212395,0.8783783783783784
0.135,0.895632475534614,0.8798798798798799,0.9004711852120333,0.8873873873873874,0.8936027546212395,0.8783783783783784
0.136,0.895632475534614,0.8813813813813813,0.9053098948894527,0.8873873873873874,0.8936027546212395,0.8783783783783784
0.137,0.895632475534614,0.8828828828828829,0.9053098948894527,0.8888888888888888,0.8936027546212395,0.8813813813813813
0.138,0.8970369699166365,0.8843843843843844,0.9069227981152592,0.8903903903903904,0.8936027546212395,0.8813813813813813
