averaging,model,false_positive_rate,mean_true_positive_rate,ci95_low,ci95_high,run_count
micro,M_rand,0.178,0.8464974185959084,0.7597194272860491,0.9332754099057677,10
micro,M_rand,0.179,0.8470181346914323,0.7606144022733449,0.9334218671095197,10
micro,M_rand,0.18,0.8473478235501519,0.7612366074610144,0.9334590396392894,10
micro,M_rand,0.181,0.8482737786253282,0.762450918027418,0.9340966392232383,10
micro,M_rand,0.182,0.8487539777018107,0.7633477854288777,0.9341601699747437,10
micro,M_rand,0.183,0.8492094575239912,0.7637614437626965,0.934657471285286,10
micro,M_rand,0.184,0.8498172153290999,0.7648197723317735,0.9348146583264264,10
micro,M_rand,0.185,0.8509160513466985,0.7659485989066116,0.9358835037867853,10
micro,M_rand,0.186,0.8511990118955872,0.766310460085889,0.9360875637052855,10
micro,M_rand,0.187,0.8516911860648504,0.7672092366350374,0.9361731354946634,10
micro,M_rand,0.188,0.8524498052532229,0.7680716599404288,0.936827950566017,10
micro,M_rand,0.189,0.8532222206055946,0.7691967807975867,0.9372476604136025,10
micro,M_rand,0.19,0.8537637657957425,0.7698641478234165,0.9376633837680686,10
micro,M_rand,0.191,0.8546617218199553,0.7708610910238736,0.9384623526160369,10
micro,M_rand,0.192,0.8548940712886683,0.77140801989909,0.9383801226782467,10
micro,M_rand,0.193,0.8552706647963586,0.7718169147096279,0.9387244148830893,10
micro,M_rand,0.194,0.8560735069678259,0.7728074321285691,0.9393395818070828,10
micro,M_rand,0.195,0.8566133941688012,0.7733870976101832,0.9398396907274192,10
micro,M_rand,0.196,0.8575306548794318,0.7744557454109158,0.9406055643479478,10
micro,M_rand,0.197,0.8576773870570531,0.7747793590357562,0.94057541507835,10
micro,M_rand,0.198,0.8583070742886918,0.7753048410280584,0.9413093075493252,10
micro,M_rand,0.199,0.8588122902451595,0.7763944460101406,0.9412301344801783,10
micro,M_rand,0.2,0.8592452596293588,0.77660996916845,0.9418805500902676,10
micro,M_rand,0.201,0.8598824578395641,0.7774436068118934,0.9423213088672348,10
micro,M_rand,0.202,0.8608749791787694,0.7785307483869466,0.9432192099705923,10
micro,M_rand,0.203,0.8612984274932238,0.7792741796384259,0.9433226753480217,10
micro,M_rand,0.204,0.8620255333317178,0.7798976692928687,0.9441533973705669,10
micro,M_rand,0.205,0.862397676288064,0.7803060964705468,0.9444892561055811,10
micro,M_rand,0.206,0.8631512697690915,0.7810700414755212,0.9452324980626619,10
micro,M_rand,0.207,0.8637905259274093,0.781912776013375,0.9456682758414436,10
micro,M_rand,0.208,0.8644290173186848,0.782759502749719,0.9460985318876507,10
micro,M_rand,0.209,0.8650130383731893,0.7836792133599491,0.9463468633864296,10
micro,M_rand,0.21,0.8653867338324159,0.7839495774736921,0.9468238901911398,10
micro,M_rand,0.211,0.8656959513205807,0.7845322646632786,0.9468596379778829,10
micro,M_rand,0.212,0.8662728542992959,0.7854005027913908,0.947145205807201,10
micro,M_rand,0.213,0.8667043182814597,0.7859575153579846,0.9474511212049347,10
micro,M_rand,0.214,0.8670577759408113,0.7863346406769449,0.9477809112046778,10
micro,M_rand,0.215,0.8679679207376697,0.7880638128136412,0.9478720286616982,10
micro,M_rand,0.216,0.8682158968423723,0.7884814690166508,0.9479503246680938,10
micro,M_rand,0.217,0.8688340504440593,0.7897138135992654,0.9479542872888531,10
micro,M_rand,0.218,0.8692743734738559,0.7907476779428277,0.9478010690048841,10
micro,M_rand,0.219,0.8695506030461433,0.7908732891824564,0.9482279169098302,10
micro,M_rand,0.22,0.8698402860816715,0.791046932646863,0.94863363951648,10
micro,M_rand,0.221,0.8701948620438709,0.7912692182255217,0.9491205058622201,10
micro,M_rand,0.222,0.8705363994984381,0.7918077031959595,0.9492650958009167,10
micro,M_rand,0.223,0.8708818414900803,0.7923672204647598,0.9493964625154008,10
micro,M_rand,0.224,0.8709142879534155,0.7923923182598731,0.9494362576469579,10
micro,M_rand,0.225,0.8713156638343825,0.7927973922806788,0.9498339353880862,10
micro,M_rand,0.226,0.8718141540246382,0.7935604659069927,0.9500678421422838,10
micro,M_rand,0.227,0.8721554030205294,0.7938007699322043,0.9505100361088545,10
micro,M_rand,0.228,0.8723996010850902,0.7942635709745599,0.9505356311956205,10
micro,M_rand,0.229,0.8727370171528432,0.7944083660758595,0.951065668229827,10
micro,M_rand,0.23,0.8731848962629234,0.7953528304572954,0.9510169620685514,10
micro,M_rand,0.231,0.8738200744118728,0.7960670658957175,0.9515730829280281,10
micro,M_rand,0.232,0.8746851138908912,0.7968624153076651,0.9525078124741173,10
micro,M_rand,0.233,0.8757986362342021,0.7976005432347655,0.9539967292336387,10
micro,M_rand,0.234,0.876144078225844,0.7981546373449571,0.9541335191067308,10
micro,M_rand,0.235,0.87642667870712,0.7982930021940211,0.9545603552202189,10
micro,M_rand,0.236,0.8774880954283668,0.7995114811618341,0.9554647096948995,10
micro,M_rand,0.237,0.877872706369984,0.7998935482967883,0.9558518644431798,10
micro,M_rand,0.238,0.8783301065498093,0.8003155147986853,0.9563446983009332,10
micro,M_rand,0.239,0.8796015284708931,0.8018712049239841,0.9573318520178021,10
micro,M_rand,0.24,0.8803910349478372,0.8027969400970809,0.9579851297985935,10
micro,M_rand,0.241,0.8810324792755724,0.8039267502831255,0.9581382082680192,10
micro,M_rand,0.242,0.8818168080348843,0.8051387241861745,0.958494891883594,10
micro,M_rand,0.243,0.8820441862720989,0.8054299436642195,0.9586584288799783,10
micro,M_rand,0.244,0.8828740914750112,0.8071064736118923,0.9586417093381301,10
micro,M_rand,0.245,0.8831337896786284,0.8073682957711356,0.9588992835861213,10
micro,M_rand,0.246,0.883312968319585,0.8077198264013111,0.9589061102378588,10
micro,M_rand,0.247,0.883463478537348,0.8080017629542924,0.9589251941204036,10
micro,M_rand,0.248,0.883821907428198,0.8086256807957511,0.9590181340606448,10
micro,M_rand,0.249,0.8843203976184537,0.8093824897400278,0.9592583054968796,10
micro,M_rand,0.25,0.8846645995508048,0.8099033614566697,0.9594258376449398,10
micro,M_rand,0.251,0.8851904133747602,0.8111122505372168,0.9592685762123037,10
micro,M_rand,0.252,0.8858445314020249,0.8118044143275414,0.9598846484765085,10
micro,M_rand,0.253,0.8859950416197879,0.812084961738071,0.9599051215015049,10
micro,M_rand,0.254,0.8864977163158324,0.8127146992305121,0.9602807334011527,10
micro,M_rand,0.255,0.8870783973346891,0.8135295344657925,0.9606272602035857,10
micro,M_rand,0.256,0.8875705715039525,0.8143977280463307,0.9607434149615742,10
micro,M_rand,0.257,0.888335197205361,0.8154325581569521,0.9612378362537699,10
micro,M_rand,0.258,0.888532540463158,0.8155724084316751,0.9614926724946409,10
micro,M_rand,0.259,0.8889377492722629,0.81606728865332,0.9618082098912057,10
micro,M_rand,0.26,0.8894365910401694,0.8166015683566357,0.9622716137237031,10
micro,M_rand,0.261,0.8898376153434855,0.8172233082495691,0.9624519224374019,10
micro,M_rand,0.262,0.8902179004644741,0.8175126302332413,0.962923170695707,10
micro,M_rand,0.263,0.8905801622834624,0.8182235962259984,0.9629367283409264,10
micro,M_rand,0.264,0.8909866169935532,0.8187062248786311,0.9632670091084753,10
micro,M_rand,0.265,0.8912918750566469,0.819128291323449,0.9634554587898447,10
micro,M_rand,0.266,0.8918007668851755,0.8200134501908964,0.9635880835794546,10
micro,M_rand,0.267,0.8920735312048496,0.8203916690540842,0.9637553933556149,10
micro,M_rand,0.268,0.8924669994278824,0.8211145716520114,0.9638194272037535,10
micro,M_rand,0.269,0.8926643426856792,0.8212534638709443,0.964075221500414,10
micro,M_rand,0.27,0.893075870795349,0.8221644444687535,0.9639872971219445,10
micro,M_rand,0.271,0.8935071137204111,0.8226098058431276,0.9644044215976947,10
micro,M_rand,0.272,0.8935720066470821,0.822660159168263,0.9644838541259013,10
micro,M_rand,0.273,0.8938693537726694,0.8228595212539487,0.9648791862913901,10
micro,M_rand,0.274,0.8946381750319514,0.8236378072661837,0.9656385427977191,10
micro,M_rand,0.275,0.8955068427191917,0.825225862366219,0.9657878230721644,10
micro,M_rand,0.276,0.8959542352647258,0.8258903748428197,0.966018095686632,10
micro,M_rand,0.277,0.8960191281913967,0.8259408186840276,0.9660974376987659,10
micro,M_rand,0.278,0.8964632292613353,0.8269311064017857,0.9659953521208848,10
micro,M_rand,0.279,0.89695958617017,0.827524516328674,0.9663946560116661,10
micro,M_rand,0.28,0.8977524207073463,0.8287270275373256,0.9667778138773669,10
micro,M_rand,0.281,0.8979797989445609,0.8290098778071803,0.9669497200819416,10
micro,M_rand,0.282,0.898109711294836,0.8291627268989387,0.9670566956907333,10
micro,M_rand,0.283,0.898463794364545,0.8293960329322603,0.9675315557968298,10
micro,M_rand,0.284,0.8991352187837016,0.8305308490480516,0.9677395885193516,10
micro,M_rand,0.285,0.8993894244825535,0.8307557235551815,0.9680231254099256,10
micro,M_rand,0.286,0.8998410816327752,0.8316409852965231,0.9680411779690273,10
micro,M_rand,0.287,0.9001807781257858,0.8320391801899957,0.9683223760615759,10
micro,M_rand,0.288,0.9004211432622086,0.8324130520579834,0.9684292344664337,10
micro,M_rand,0.289,0.9009225778989622,0.8330201824042541,0.9688249733936704,10
micro,M_rand,0.29,0.9010810565043504,0.8330925562492002,0.9690695567595007,10
micro,M_rand,0.291,0.9015535549061378,0.8333699741536565,0.969737135658619,10
micro,M_rand,0.292,0.9017040651239006,0.833647052585589,0.9697610776622121,10
micro,M_rand,0.293,0.9022081594979483,0.8343187124049394,0.9700976065909572,10
micro,M_rand,0.294,0.9024691773898551,0.8349574860038749,0.9699808687758353,10
micro,M_rand,0.295,0.9029495029632706,0.8359184066202984,0.9699805993062428,10
micro,M_rand,0.296,0.9033404332054527,0.8367070016625987,0.9699738647483066,10
micro,M_rand,0.297,0.9035946389043044,0.8369273585329513,0.9702619192756574,10
micro,M_rand,0.298,0.903967401250074,0.8373921459793805,0.9705426565207675,10
micro,M_rand,0.299,0.9042828082622982,0.8377801678665973,0.9707854486579992,10
micro,M_rand,0.3,0.9045958037906047,0.8382782845481427,0.9709133230330667,10
micro,M_rand,0.301,0.9051322315997596,0.8388955957875777,0.9713688674119416,10
micro,M_rand,0.302,0.905992224903869,0.8407262387451128,0.9712582110626252,10
micro,M_rand,0.303,0.9066206274443998,0.8416103940183944,0.9716308608704051,10
micro,M_rand,0.304,0.9069297184356314,0.8421161014614209,0.9717433354098419,10
micro,M_rand,0.305,0.907159634653697,0.8423222442262713,0.9719970250811226,10
micro,M_rand,0.306,0.9078078763565808,0.8437167128110707,0.9718990399020908,10
micro,M_rand,0.307,0.9085432030526878,0.8445247710439961,0.9725616350613794,10
micro,M_rand,0.308,0.9091365742810981,0.8457829525673082,0.972490195994888,10
micro,M_rand,0.309,0.9092933140930104,0.8458814635925744,0.9727051645934464,10
micro,M_rand,0.31,0.9094075998072959,0.8461871501085556,0.9726280495060362,10
micro,M_rand,0.311,0.9096723957393447,0.8467731256640284,0.9725716658146609,10
micro,M_rand,0.312,0.9103447971465094,0.8475850172329567,0.9731045770600621,10
micro,M_rand,0.313,0.910648269136043,0.8480110995335791,0.9732854387385069,10
micro,M_rand,0.314,0.9108924672006037,0.8484648479126277,0.9733200864885797,10
micro,M_rand,0.315,0.9110067529148894,0.8487692646330312,0.9732442411967477,10
micro,M_rand,0.316,0.911332735342404,0.8493700170050851,0.9732954536797229,10
micro,M_rand,0.317,0.911332735342404,0.8493700170050851,0.9732954536797229,10
micro,M_rand,0.318,0.9116211262980674,0.8495937218804079,0.9736485307157268,10
micro,M_rand,0.319,0.911718592185007,0.8497163360778536,0.9737208482921603,10
micro,M_rand,0.32,0.9119471636135783,0.8503242180059494,0.9735701092212072,10
micro,M_rand,0.321,0.9119471636135783,0.8503242180059494,0.9735701092212072,10
micro,M_rand,0.322,0.9125377257697929,0.8508554000339422,0.9742200515056435,10
micro,M_rand,0.323,0.9130998905941589,0.8520995255011222,0.9741002556871955,10
micro,M_rand,0.324,0.913311642195384,0.8525262287373119,0.9740970556534561,10
micro,M_rand,0.325,0.9138956632498886,0.8534240917258101,0.974367234773967,10
micro,M_rand,0.326,0.9141929056452727,0.8540371209588803,0.974348690331665,10
micro,M_rand,0.327,0.9144814703779532,0.8543187209724493,0.9746442197834572,10
micro,M_rand,0.328,0.9145789362648928,0.8544384636492306,0.9747194088805551,10
micro,M_rand,0.329,0.9146932219791785,0.8547429808438249,0.974643463114532,10
micro,M_rand,0.33,0.9149255714478916,0.8553049876778024,0.9745461552179807,10
micro,M_rand,0.331,0.9152139624035549,0.8555249861884445,0.9749029386186653,10
micro,M_rand,0.332,0.9156397690801479,0.8561528879457854,0.9751266502145104,10
micro,M_rand,0.333,0.9160632722825983,0.8570013303439653,0.9751252142212313,10
micro,M_rand,0.334,0.9162582040564775,0.8572364804721916,0.9752799276407634,10
micro,M_rand,0.335,0.916351837015279,0.8572761800582654,0.9754274939722926,10
micro,M_rand,0.336,0.9169258504354925,0.8584031776404857,0.9754485232304992,10
micro,M_rand,0.337,0.9174117111458857,0.8587967002394006,0.9760267220523708,10
micro,M_rand,0.338,0.9174117111458857,0.8587967002394006,0.9760267220523708,10
micro,M_rand,0.339,0.9177453045416801,0.8594266260715606,0.9760639830117996,10
micro,M_rand,0.34,0.9179894477182444,0.8597492976296836,0.9762295978068053,10
micro,M_rand,0.341,0.9182217971869575,0.8603125666493686,0.9761310277245464,10
micro,M_rand,0.342,0.9188425414791244,0.8611514618101539,0.9765336211480948,10
micro,M_rand,0.343,0.9191309324347877,0.861362178007526,0.9768996868620494,10
micro,M_rand,0.344,0.9193868769271155,0.8615436482622928,0.9772301055919382,10
micro,M_rand,0.345,0.919924437178838,0.8625072728512778,0.9773416015063981,10
micro,M_rand,0.346,0.9204271177165774,0.8630806740396412,0.9777735613935136,10
micro,M_rand,0.347,0.9206774904872912,0.8632189086255284,0.978136072349054,10
micro,M_rand,0.348,0.9207917762015768,0.8635249896699214,0.9780585627332322,10
micro,M_rand,0.349,0.9208854091603783,0.8635646398117919,0.9782061785089647,10
micro,M_rand,0.35,0.9208854091603783,0.8635646398117919,0.9782061785089647,10
micro,M_rand,0.351,0.9212868399293417,0.864101999957107,0.9784716799015764,10
micro,M_rand,0.352,0.9215478578212485,0.8647386825518719,0.978357033090625,10
micro,M_rand,0.353,0.9217958339259511,0.8651378586781746,0.9784538091737276,10
micro,M_rand,0.354,0.9222532341057763,0.8655858334043754,0.9789206348071772,10
micro,M_rand,0.355,0.9223505734957828,0.865666390367239,0.9790347566243265,10
micro,M_rand,0.356,0.9225335301768812,0.8659774220677787,0.9790896382859837,10
micro,M_rand,0.357,0.92274522689011,0.8662740119429739,0.979216441837246,10
micro,M_rand,0.358,0.9229957409756633,0.8666204689834609,0.9793710129678657,10
micro,M_rand,0.359,0.9232567588675702,0.8672609517347327,0.9792525660004077,10
micro,M_rand,0.36,0.923445945142818,0.8673834533373138,0.9795084369483221,10
micro,M_rand,0.361,0.9240759473403527,0.8685329680722426,0.9796189266084628,10
micro,M_rand,0.362,0.9243694116955951,0.8691948119722591,0.979544011418931,10
micro,M_rand,0.363,0.9244836974098808,0.8694983658558821,0.9794690289638794,10
micro,M_rand,0.364,0.9245811632968204,0.8696126030992174,0.9795497234944234,10
micro,M_rand,0.365,0.9249434251158085,0.8703171464023335,0.9795697038292835,10
micro,M_rand,0.366,0.9250577108300944,0.870620563421126,0.9794948582390627,10
micro,M_rand,0.367,0.9250577108300944,0.870620563421126,0.9794948582390627,10
micro,M_rand,0.368,0.9251876231803694,0.8707600628441021,0.9796151835166367,10
micro,M_rand,0.369,0.9253381333981322,0.871047708689972,0.9796285581062925,10
micro,M_rand,0.37,0.9256511289264389,0.8715321238316892,0.9797701340211885,10
micro,M_rand,0.371,0.9262943445098278,0.8724667970878375,0.9801218919318182,10
micro,M_rand,0.372,0.926762040603381,0.873054768623563,0.9804693125831989,10
micro,M_rand,0.373,0.927127720394898,0.8734912554199404,0.9807641853698555,10
micro,M_rand,0.374,0.927278230612661,0.8737793644021524,0.9807770968231696,10
micro,M_rand,0.375,0.9273106770759965,0.8738060400336354,0.9808153141183575,10
micro,M_rand,0.376,0.9276763568675136,0.8742385539262019,0.9811141598088253,10
micro,M_rand,0.377,0.9281748470577693,0.8749842163322147,0.981365477783324,10
micro,M_rand,0.378,0.92841904512233,0.8754245069949591,0.9814135832497008,10
micro,M_rand,0.379,0.9286938486886696,0.8757817352393277,0.9816059621380114,10
micro,M_rand,0.38,0.929137949758608,0.8767610492671851,0.9815148502500308,10
micro,M_rand,0.381,0.9296837788511455,0.8775171764941272,0.9818503812081638,10
micro,M_rand,0.382,0.9296837788511455,0.8775171764941272,0.9818503812081638,10
micro,M_rand,0.383,0.9302163151617406,0.8785579258230396,0.9818747045004417,10
micro,M_rand,0.384,0.9307615336618273,0.879572050443083,0.9819510168805717,10
micro,M_rand,0.385,0.9311057355941784,0.8800789466371624,0.9821325245511945,10
micro,M_rand,0.386,0.9314844571729,0.8807534438085213,0.9822154705372786,10
micro,M_rand,0.387,0.931716806641613,0.8813197413029831,0.982113871980243,10
micro,M_rand,0.388,0.9319453780701845,0.8819280246087865,0.9819627315315825,10
micro,M_rand,0.389,0.9319453780701845,0.8819280246087865,0.9819627315315825,10
micro,M_rand,0.39,0.9322101740022332,0.8825214734043585,0.9818988746001078,10
micro,M_rand,0.391,0.9325437673980275,0.8831520962797087,0.9819354385163462,10
micro,M_rand,0.392,0.9328594787078183,0.8833121613138165,0.98240679610182,10
micro,M_rand,0.393,0.9330062108854393,0.8836442239213221,0.9823681978495565,10
micro,M_rand,0.394,0.9332710068174881,0.8842372002979494,0.9823048133370268,10
micro,M_rand,0.395,0.9334659385913673,0.8844511622251013,0.9824807149576332,10
micro,M_rand,0.396,0.9334659385913673,0.8844511622251013,0.9824807149576332,10
micro,M_rand,0.397,0.9334659385913673,0.8844511622251013,0.9824807149576332,10
micro,M_rand,0.398,0.9337387501911254,0.8848504220912485,0.9826270782910023,10
micro,M_rand,0.399,0.9339673216196969,0.88545756088893,0.9824770823504637,10
micro,M_rand,0.4,0.934589361271301,0.8867862961498353,0.9823924263927667,10
micro,M_rand,0.401,0.934589361271301,0.8867862961498353,0.9823924263927667,10
micro,M_rand,0.402,0.934721811602427,0.8868794601621913,0.9825641630426626,10
micro,M_rand,0.403,0.934721811602427,0.8868794601621913,0.9825641630426626,10
micro,M_rand,0.404,0.9347867045290978,0.8869338223386665,0.9826395867195292,10
micro,M_rand,0.405,0.9347867045290978,0.8869338223386665,0.9826395867195292,10
micro,M_rand,0.406,0.9356802131409386,0.8881267014091364,0.9832337248727409,10
micro,M_rand,0.407,0.936535482252934,0.8897880502064573,0.9832829142994107,10
micro,M_rand,0.408,0.9367184389340324,0.8901117427239328,0.983325135144132,10
micro,M_rand,0.409,0.9370807007530206,0.8908137032094773,0.983347698296564,10
micro,M_rand,0.41,0.9372962303943876,0.8911884561847007,0.9834040046040745,10
micro,M_rand,0.411,0.9377191448642117,0.8916081066959565,0.9838301830324669,10
micro,M_rand,0.412,0.937865877041833,0.8919339408758127,0.9837978132078533,10
micro,M_rand,0.413,0.9381411735006628,0.8922984332324635,0.9839839137688622,10
micro,M_rand,0.414,0.938741959494517,0.8932720418422505,0.9842118771467835,10
micro,M_rand,0.415,0.9388562452088027,0.8935711819060319,0.9841413085115736,10
micro,M_rand,0.416,0.9390641638818898,0.8939095130694846,0.9842188146942951,10
micro,M_rand,0.417,0.9392796935232569,0.894285358211501,0.9842740288350128,10
micro,M_rand,0.418,0.93986042943011,0.895191028408015,0.9845298304522049,10
micro,M_rand,0.419,0.9399747151443958,0.8954884510059381,0.9844609792828535,10
micro,M_rand,0.42,0.9403432065575332,0.8959893092360138,0.9846971038790526,10
micro,M_rand,0.421,0.9405731227755986,0.8961900370528899,0.9849562084983072,10
micro,M_rand,0.422,0.9406874084898844,0.8964863333379529,0.9848884836418159,10
micro,M_rand,0.423,0.9408173208401595,0.8966191493122715,0.9850154923680474,10
micro,M_rand,0.424,0.9411145632355435,0.8972437493878641,0.984985377083223,10
micro,M_rand,0.425,0.9413261883398357,0.8976235751591211,0.9850288015205504,10
micro,M_rand,0.426,0.9413261883398357,0.8976235751591211,0.9850288015205504,10
micro,M_rand,0.427,0.9413261883398357,0.8976235751591211,0.9850288015205504,10
micro,M_rand,0.428,0.9414404740541216,0.8979187224106552,0.984962225697588,10
micro,M_rand,0.429,0.941472920517457,0.8979465023032335,0.9849993387316806,10
micro,M_rand,0.43,0.941472920517457,0.8979465023032335,0.9849993387316806,10
micro,M_rand,0.431,0.9415053669807925,0.8979741589361074,0.9850365750254775,10
micro,M_rand,0.432,0.9417002987546716,0.8981817104194877,0.9852188870898556,10
micro,M_rand,0.433,0.9418952305285508,0.8983847962614088,0.9854056647956929,10
micro,M_rand,0.434,0.9421679948482247,0.8987394645345991,0.9855965251618503,10
micro,M_rand,0.435,0.9421679948482247,0.8987394645345991,0.9855965251618503,10
micro,M_rand,0.436,0.9421679948482247,0.8987394645345991,0.9855965251618503,10
micro,M_rand,0.437,0.94237974644945,0.899133966447538,0.985625526451362,10
micro,M_rand,0.438,0.94237974644945,0.899133966447538,0.985625526451362,10
micro,M_rand,0.439,0.94237974644945,0.899133966447538,0.985625526451362,10
micro,M_rand,0.44,0.9424121929127856,0.899161840412525,0.9856625454130461,10
micro,M_rand,0.441,0.9425264786270713,0.8994553524589716,0.985597604795171,10
micro,M_rand,0.442,0.9428065411274964,0.8996446507332077,0.9859684315217851,10
micro,M_rand,0.443,0.9428065411274964,0.8996446507332077,0.9859684315217851,10
micro,M_rand,0.444,0.9431531763104953,0.9005074845652855,0.9857988680557052,10
micro,M_rand,0.445,0.9432468092692968,0.9005483588468202,0.9859452596917735,10
micro,M_rand,0.446,0.9433767216195719,0.9006754476702505,0.9860779955688932,10
micro,M_rand,0.447,0.9434910073338575,0.9009675084991579,0.9860145061685571,10
micro,M_rand,0.448,0.94373898343856,0.9013718613170708,0.9861061055600492,10
micro,M_rand,0.449,0.9437714299018956,0.9013996671871985,0.9861431926165926,10
micro,M_rand,0.45,0.9438363228285664,0.9014548990981616,0.9862177465589713,10
micro,M_rand,0.451,0.9439662351788416,0.9015797393203899,0.9863527310372933,10
micro,M_rand,0.452,0.9441129673564628,0.9018996444914976,0.9863262902214279,10
micro,M_rand,0.453,0.9443453168251759,0.9024705953627133,0.9862200382876384,10
micro,M_rand,0.454,0.9448218643584496,0.9034577695511454,0.9861859591657538,10
micro,M_rand,0.455,0.9449517767087249,0.9035811993978247,0.9863223540196251,10
micro,M_rand,0.456,0.9450454096675264,0.9036215578690987,0.986469261465954,10
micro,M_rand,0.457,0.945142875554466,0.9037166331675341,0.9865691179413978,10
micro,M_rand,0.458,0.945608832854543,0.9042966237682033,0.9869210419408827,10
micro,M_rand,0.459,0.945608832854543,0.9042966237682033,0.9869210419408827,10
micro,M_rand,0.46,0.9458736287865916,0.904896297600006,0.9868509599731773,10
micro,M_rand,0.461,0.9458736287865916,0.904896297600006,0.9868509599731773,10
micro,M_rand,0.462,0.9462464442541402,0.9053547701066849,0.9871381184015955,10
micro,M_rand,0.463,0.9464944203588426,0.9057563908296551,0.98723244988803,10
micro,M_rand,0.464,0.9467626342634201,0.9060984724343577,0.9874267960924825,10
micro,M_rand,0.465,0.947148911922425,0.9067144469697598,0.9875833768750902,10
micro,M_rand,0.466,0.9475814410856576,0.9071910559035099,0.9879718262678052,10
micro,M_rand,0.467,0.947613887548993,0.9072189077131637,0.9880088673848223,10
micro,M_rand,0.468,0.9477113534359326,0.9073120974105222,0.988110609461343,10
micro,M_rand,0.469,0.9479761493679811,0.9079111290636886,0.9880411696722736,10
micro,M_rand,0.47,0.9481710811418603,0.908094531722607,0.9882476305611136,10
micro,M_rand,0.471,0.9483215913596231,0.9083982512834244,0.9882449314358218,10
micro,M_rand,0.472,0.9484358770739089,0.9086940054563576,0.9881777486914601,10
micro,M_rand,0.473,0.9486644485024802,0.9092829306691723,0.9880459663357881,10
micro,M_rand,0.474,0.9490103745896402,0.9095134734395002,0.9885072757397803,10
micro,M_rand,0.475,0.949189553230597,0.9098622143614207,0.9885168920997732,10
micro,M_rand,0.476,0.9493076169850244,0.9101408503023289,0.9884743836677199,10
micro,M_rand,0.477,0.94934006344836,0.910168454683287,0.988511672213433,10
micro,M_rand,0.478,0.949486795625981,0.9104892848420602,0.9884843064099019,10
micro,M_rand,0.479,0.9496010813402668,0.9107817518304429,0.9884204108500907,10
micro,M_rand,0.48,0.9497191450946941,0.9110611622867472,0.9883771279026411,10
micro,M_rand,0.481,0.9498658772723154,0.9113811227801066,0.9883506317645242,10
micro,M_rand,0.482,0.9500982267410285,0.9119529055588447,0.9882435479232123,10
micro,M_rand,0.483,0.9500982267410285,0.9119529055588447,0.9882435479232123,10
micro,M_rand,0.484,0.950130673204364,0.9119802919049474,0.9882810545037805,10
micro,M_rand,0.485,0.9503774092497755,0.912375495012575,0.9883793234869761,10
micro,M_rand,0.486,0.950560365930874,0.9127101993842295,0.9884105324775185,10
micro,M_rand,0.487,0.9507927153995871,0.9132819850066012,0.988303445792573,10
micro,M_rand,0.488,0.9507927153995871,0.9132819850066012,0.988303445792573,10
micro,M_rand,0.489,0.9511649848528663,0.9137521458714741,0.9885778238342584,10
micro,M_rand,0.49,0.9517439695045781,0.9151883534645179,0.9882995855446383,10
micro,M_rand,0.491,0.9517439695045781,0.9151883534645179,0.9882995855446383,10
micro,M_rand,0.492,0.9517439695045781,0.9151883534645179,0.9882995855446383,10
micro,M_rand,0.493,0.9521772989563904,0.9156572579211405,0.9886973399916402,10
micro,M_rand,0.494,0.9526437491489576,0.9162373504219762,0.9890501478759389,10
micro,M_rand,0.495,0.9528410924067543,0.9163970730696988,0.9892851117438098,10
micro,M_rand,0.496,0.9528410924067543,0.9163970730696988,0.9892851117438098,10
micro,M_rand,0.497,0.9531839495496115,0.917271923933404,0.989095975165819,10
micro,M_rand,0.498,0.9531839495496115,0.917271923933404,0.989095975165819,10
micro,M_rand,0.499,0.9532982352638972,0.9175615600917865,0.989034910436008,10
micro,M_rand,0.5,0.9535874254069354,0.9177578059568073,0.9894170448570635,10
micro,M_rand,0.501,0.9535874254069354,0.9177578059568073,0.9894170448570635,10
micro,M_rand,0.502,0.9535874254069354,0.9177578059568073,0.9894170448570635,10
micro,M_rand,0.503,0.9535874254069354,0.9177578059568073,0.9894170448570635,10
micro,M_rand,0.504,0.9536198718702706,0.9177854923498869,0.9894542513906543,10
micro,M_rand,0.505,0.9536523183336063,0.9178130290534458,0.9894916076137669,10
micro,M_rand,0.506,0.9538678479749733,0.9181888706078501,0.9895468253420964,10
micro,M_rand,0.507,0.953982133689259,0.9184788177478592,0.9894854496306588,10
micro,M_rand,0.508,0.9541288658668801,0.9187952922219127,0.9894624395118474,10
micro,M_rand,0.509,0.9542431515811659,0.919083222937949,0.9894030802243828,10
micro,M_rand,0.51,0.9543898837587872,0.9193975696636753,0.9893821978538991,10
micro,M_rand,0.511,0.9546497084593373,0.9196357714160547,0.9896636455026199,10
micro,M_rand,0.512,0.9547677722137646,0.919922057032531,0.9896134873949982,10
micro,M_rand,0.513,0.9550182862993178,0.9203093310741434,0.9897272415244923,10
micro,M_rand,0.514,0.9551974649402746,0.9206522067599953,0.9897427231205539,10
micro,M_rand,0.515,0.9551974649402746,0.9206522067599953,0.9897427231205539,10
micro,M_rand,0.516,0.9553117506545602,0.9209396583235514,0.989683842985569,10
micro,M_rand,0.517,0.9555066824284394,0.9211196640500052,0.9898937008068736,10
micro,M_rand,0.518,0.9558608736917217,0.9219751073053141,0.9897466400781293,10
micro,M_rand,0.519,0.9558933201550571,0.9220023452462237,0.9897842950638905,10
micro,M_rand,0.52,0.9560076058693427,0.9222922956504709,0.9897229160882146,10
