run,false_positive_rate,M_0_macro_true_positive_rate,M_0_micro_true_positive_rate,M_1_macro_true_positive_rate,M_1_micro_true_positive_rate,M_rand_macro_true_positive_rate,M_rand_micro_true_positive_rate
6,0.715,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9847401131905142,0.9844054580896686
6,0.716,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9847401131905142,0.9844054580896686
6,0.717,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9847401131905142,0.9844054580896686
6,0.718,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9847401131905142,0.9844054580896686
6,0.719,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9847401131905142,0.9844054580896686
6,0.72,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9847401131905142,0.9844054580896686
6,0.721,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9847401131905142,0.9844054580896686
6,0.722,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9847401131905142,0.9844054580896686
6,0.723,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9847401131905142,0.9844054580896686
6,0.724,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9854605742856152,0.9844054580896686
6,0.725,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9854605742856152,0.9853801169590644
6,0.726,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9854605742856152,0.9853801169590644
6,0.727,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9854605742856152,0.9853801169590644
6,0.728,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9854605742856152,0.9853801169590644
6,0.729,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9854605742856152,0.9853801169590644
6,0.73,0.989193083573487,0.9941520467836256,0.9920749279538904,0.9961013645224172,0.9854605742856152,0.9853801169590644
6,0.731,0.989193083573487,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.9854605742856152,0.9853801169590644
6,0.732,0.9899135446685878,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.9854605742856152,0.9853801169590644
6,0.733,0.9899135446685878,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.9854605742856152,0.9853801169590644
6,0.734,0.9899135446685878,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.986181035380716,0.9853801169590644
6,0.735,0.9899135446685878,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.986181035380716,0.9853801169590644
6,0.736,0.9899135446685878,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.986181035380716,0.9853801169590644
6,0.737,0.9899135446685878,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.986181035380716,0.9853801169590644
6,0.738,0.9899135446685878,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.986181035380716,0.9853801169590644
6,0.739,0.9899135446685878,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.986181035380716,0.9853801169590644
6,0.74,0.9899135446685878,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.9876870594771014,0.9853801169590644
6,0.741,0.9906340057636888,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.9876870594771014,0.98635477582846
6,0.742,0.9906340057636888,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.9876870594771014,0.98635477582846
6,0.743,0.9906340057636888,0.9941520467836256,0.9927953890489912,0.9961013645224172,0.9876870594771014,0.98635477582846
6,0.744,0.9906340057636888,0.9941520467836256,0.9935158501440922,0.9961013645224172,0.9876870594771014,0.98635477582846
6,0.745,0.9913544668587896,0.9941520467836256,0.9935158501440922,0.9961013645224172,0.9876870594771014,0.98635477582846
6,0.746,0.9913544668587896,0.9941520467836256,0.9935158501440922,0.9961013645224172,0.9876870594771014,0.98635477582846
6,0.747,0.9913544668587896,0.9941520467836256,0.9935158501440922,0.9961013645224172,0.9876870594771014,0.98635477582846
6,0.748,0.9913544668587896,0.9941520467836256,0.9935158501440922,0.9961013645224172,0.9876870594771014,0.98635477582846
6,0.749,0.9913544668587896,0.9941520467836256,0.9935158501440922,0.9961013645224172,0.9876870594771014,0.98635477582846
6,0.75,0.9913544668587896,0.9941520467836256,0.9935158501440922,0.9961013645224172,0.9876870594771014,0.98635477582846
6,0.751,0.9913544668587896,0.9941520467836256,0.9935158501440922,0.9970760233918128,0.989193083573487,0.98635477582846
6,0.752,0.9913544668587896,0.9941520467836256,0.9942363112391932,0.9970760233918128,0.989193083573487,0.98635477582846
6,0.753,0.9913544668587896,0.9941520467836256,0.9942363112391932,0.9970760233918128,0.989193083573487,0.98635477582846
6,0.754,0.9913544668587896,0.9941520467836256,0.9942363112391932,0.9970760233918128,0.989193083573487,0.98635477582846
6,0.755,0.9913544668587896,0.9941520467836256,0.9942363112391932,0.9970760233918128,0.989193083573487,0.98635477582846
6,0.756,0.9920749279538904,0.9941520467836256,0.9942363112391932,0.9970760233918128,0.989193083573487,0.98635477582846
6,0.757,0.9920749279538904,0.9941520467836256,0.9942363112391932,0.9970760233918128,0.9899135446685878,0.98635477582846
6,0.758,0.9920749279538904,0.9941520467836256,0.9942363112391932,0.9970760233918128,0.9899135446685878,0.98635477582846
6,0.759,0.9920749279538904,0.9941520467836256,0.9942363112391932,0.9970760233918128,0.9899135446685878,0.98635477582846
6,0.76,0.9920749279538904,0.9941520467836256,0.9942363112391932,0.9970760233918128,0.9899135446685878,0.98635477582846
6,0.761,0.9920749279538904,0.9941520467836256,0.9942363112391932,0.9970760233918128,0.9899135446685878,0.98635477582846
6,0.762,0.9920749279538904,0.9951267056530214,0.994956772334294,0.9970760233918128,0.9899135446685878,0.98635477582846
6,0.763,0.9920749279538904,0.9951267056530214,0.994956772334294,0.9970760233918128,0.9899135446685878,0.98635477582846
6,0.764,0.9920749279538904,0.9951267056530214,0.994956772334294,0.9970760233918128,0.9906340057636888,0.98635477582846
6,0.765,0.9920749279538904,0.9951267056530214,0.994956772334294,0.9970760233918128,0.9906340057636888,0.98635477582846
6,0.766,0.9920749279538904,0.9951267056530214,0.994956772334294,0.9970760233918128,0.9906340057636888,0.98635477582846
6,0.767,0.9920749279538904,0.9951267056530214,0.994956772334294,0.9970760233918128,0.9906340057636888,0.98635477582846
6,0.768,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9970760233918128,0.9906340057636888,0.98635477582846
6,0.769,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9970760233918128,0.9906340057636888,0.9873294346978556
6,0.77,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9970760233918128,0.9906340057636888,0.9873294346978556
6,0.771,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9970760233918128,0.9906340057636888,0.9873294346978556
6,0.772,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9970760233918128,0.9906340057636888,0.9873294346978556
6,0.773,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9970760233918128,0.9906340057636888,0.9873294346978556
6,0.774,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9970760233918128,0.9906340057636888,0.9873294346978556
6,0.775,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9970760233918128,0.9906340057636888,0.9873294346978556
6,0.776,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9970760233918128,0.9906340057636888,0.9873294346978556
6,0.777,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9980506822612084,0.9906340057636888,0.9873294346978556
6,0.778,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9980506822612084,0.9906340057636888,0.9873294346978556
6,0.779,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9990253411306044,0.9913544668587896,0.9883040935672516
6,0.78,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9990253411306044,0.9913544668587896,0.9883040935672516
6,0.781,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9990253411306044,0.9913544668587896,0.9883040935672516
6,0.782,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9990253411306044,0.9913544668587896,0.9883040935672516
6,0.783,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9990253411306044,0.9913544668587896,0.9883040935672516
6,0.784,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9990253411306044,0.9913544668587896,0.9883040935672516
6,0.785,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9990253411306044,0.9913544668587896,0.9883040935672516
6,0.786,0.9920749279538904,0.9961013645224172,0.994956772334294,0.9990253411306044,0.9913544668587896,0.9892787524366472
6,0.787,0.9927953890489912,0.9970760233918128,0.994956772334294,0.9990253411306044,0.9913544668587896,0.9892787524366472
6,0.788,0.9927953890489912,0.9970760233918128,0.994956772334294,0.9990253411306044,0.9913544668587896,0.9892787524366472
6,0.789,0.9927953890489912,0.9970760233918128,0.994956772334294,0.9990253411306044,0.9913544668587896,0.9892787524366472
6,0.79,0.9927953890489912,0.9970760233918128,0.994956772334294,0.9990253411306044,0.9913544668587896,0.9892787524366472
6,0.791,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9892787524366472
6,0.792,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9902534113060428
6,0.793,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9902534113060428
6,0.794,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9902534113060428
6,0.795,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9902534113060428
6,0.796,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9902534113060428
6,0.797,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9902534113060428
6,0.798,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9902534113060428
6,0.799,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9902534113060428
6,0.8,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9902534113060428
6,0.801,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9912280701754386
6,0.802,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9912280701754386
6,0.803,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9912280701754386
6,0.804,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9912280701754386
6,0.805,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9912280701754386
6,0.806,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9912280701754386
6,0.807,0.9927953890489912,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9922027290448344
6,0.808,0.9935158501440922,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9922027290448344
6,0.809,0.9935158501440922,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9922027290448344
6,0.81,0.9935158501440922,0.9970760233918128,0.9963976945244956,0.9990253411306044,0.9913544668587896,0.9922027290448344
6,0.811,0.9935158501440922,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9913544668587896,0.9922027290448344
6,0.812,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9913544668587896,0.9922027290448344
6,0.8130000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9913544668587896,0.9922027290448344
6,0.8140000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9920749279538904,0.9922027290448344
6,0.8150000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9920749279538904,0.9922027290448344
6,0.8160000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9920749279538904,0.9922027290448344
6,0.8170000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9920749279538904,0.9922027290448344
6,0.8180000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9920749279538904,0.9922027290448344
6,0.8190000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9927953890489912,0.9922027290448344
6,0.8200000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9927953890489912,0.9922027290448344
6,0.8210000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9927953890489912,0.9922027290448344
6,0.8220000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9927953890489912,0.9922027290448344
6,0.8230000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9927953890489912,0.9922027290448344
6,0.8240000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9927953890489912,0.99317738791423
6,0.8250000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9935158501440922,0.99317738791423
6,0.8260000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9935158501440922,0.99317738791423
6,0.8270000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9935158501440922,0.99317738791423
6,0.8280000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9935158501440922,0.99317738791423
6,0.8290000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.8300000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.8310000000000001,0.9942363112391932,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.8320000000000001,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.833,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.834,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.835,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.836,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.837,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.838,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.839,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.84,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.841,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.842,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.843,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.9942363112391932,0.99317738791423
6,0.844,0.994956772334294,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.845,0.9956772334293948,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.846,0.9956772334293948,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.847,0.9956772334293948,0.9970760233918128,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.848,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.849,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.85,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.851,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.852,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.853,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.854,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.855,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.856,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.857,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.858,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.859,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.86,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.861,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.862,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.863,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.864,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.865,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.866,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.867,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.868,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.869,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.87,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.871,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.872,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.873,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.874,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.875,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.876,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.877,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.878,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.879,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.88,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.881,0.9956772334293948,0.9980506822612084,0.9971181556195964,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.882,0.9956772334293948,0.9980506822612084,0.9978386167146974,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.883,0.9956772334293948,0.9980506822612084,0.9978386167146974,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.884,0.9956772334293948,0.9980506822612084,0.9978386167146974,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.885,0.9956772334293948,0.9980506822612084,0.9978386167146974,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.886,0.9956772334293948,0.9980506822612084,0.9978386167146974,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.887,0.9956772334293948,0.9980506822612084,0.9978386167146974,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.888,0.9956772334293948,0.9980506822612084,0.9978386167146974,0.9990253411306044,0.994956772334294,0.99317738791423
6,0.889,0.9956772334293948,0.9980506822612084,0.9978386167146974,0.9990253411306044,0.994956772334294,0.9941520467836256
6,0.89,0.9956772334293948,0.9980506822612084,0.9978386167146974,0.9990253411306044,0.9956772334293948,0.9941520467836256
6,0.891,0.9956772334293948,0.9980506822612084,0.9978386167146974,0.9990253411306044,0.9956772334293948,0.9941520467836256
6,0.892,0.9963976945244956,0.9980506822612084,0.9978386167146974,0.9990253411306044,0.9956772334293948,0.9941520467836256
6,0.893,0.9963976945244956,0.9980506822612084,0.9978386167146974,0.9990253411306044,0.9956772334293948,0.9941520467836256
6,0.894,0.9971181556195964,0.9980506822612084,0.9985590778097982,0.9990253411306044,0.9956772334293948,0.9941520467836256
6,0.895,0.9971181556195964,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9956772334293948,0.9941520467836256
6,0.896,0.9971181556195964,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9956772334293948,0.9941520467836256
6,0.897,0.9971181556195964,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9956772334293948,0.9941520467836256
6,0.898,0.9971181556195964,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9956772334293948,0.9941520467836256
6,0.899,0.9971181556195964,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9956772334293948,0.9941520467836256
6,0.9,0.9971181556195964,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9956772334293948,0.9941520467836256
6,0.901,0.9971181556195964,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9956772334293948,0.9941520467836256
6,0.902,0.9971181556195964,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9963976945244956,0.9941520467836256
6,0.903,0.9971181556195964,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9963976945244956,0.9941520467836256
6,0.904,0.9978386167146974,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9963976945244956,0.9951267056530214
6,0.905,0.9978386167146974,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9963976945244956,0.9951267056530214
6,0.906,0.9978386167146974,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9963976945244956,0.9951267056530214
6,0.907,0.9978386167146974,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9963976945244956,0.9951267056530214
6,0.908,0.9978386167146974,0.9980506822612084,0.9992795389048992,0.9990253411306044,0.9963976945244956,0.9951267056530214
6,0.909,0.9978386167146974,0.9990253411306044,0.9992795389048992,0.9990253411306044,0.9971181556195964,0.9951267056530214
6,0.91,0.9978386167146974,0.9990253411306044,0.9992795389048992,0.9990253411306044,0.9971181556195964,0.9951267056530214
6,0.911,0.9978386167146974,0.9990253411306044,0.9992795389048992,0.9990253411306044,0.9971181556195964,0.9951267056530214
6,0.912,0.9978386167146974,0.9990253411306044,0.9992795389048992,0.9990253411306044,0.9971181556195964,0.9951267056530214
6,0.913,0.9978386167146974,0.9990253411306044,0.9992795389048992,0.9990253411306044,0.9971181556195964,0.9951267056530214
6,0.914,0.9978386167146974,0.9990253411306044,0.9992795389048992,0.9990253411306044,0.9971181556195964,0.9961013645224172
6,0.915,0.9978386167146974,0.9990253411306044,0.9992795389048992,0.9990253411306044,0.9971181556195964,0.9961013645224172
6,0.916,0.9978386167146974,0.9990253411306044,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9961013645224172
6,0.917,0.9978386167146974,0.9990253411306044,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9961013645224172
6,0.918,0.9978386167146974,0.9990253411306044,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9961013645224172
6,0.919,0.9978386167146974,0.9990253411306044,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9961013645224172
6,0.92,0.9978386167146974,0.9990253411306044,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.921,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.922,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.923,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.924,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.925,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.926,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.927,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.928,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.929,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.93,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.931,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.932,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.933,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.934,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.935,0.9978386167146974,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.936,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.937,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.938,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.939,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.94,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.941,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.942,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.943,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.944,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.945,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.946,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.947,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.948,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
6,0.949,0.9985590778097982,1.0,0.9992795389048992,0.9990253411306044,0.9978386167146974,0.9970760233918128
